"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125121333&doi=10.1016%2fbs.adcom.2022.01.002&partnerID=40&md5=4b2391da085f9a3178915f0da1f3fb73","Accelerating execution; Computing cluster; DataFlow hardware; High performance computing; Job scheduling",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102886895&doi=10.1016%2fbs.adcom.2021.01.003&partnerID=40&md5=cae48ceafb4cf8e9b7baadbe608ab33e","Cloud computing; Delivery network; Digital management right (DRM); Video packaging; Video streaming; Video transcoding",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122155369&doi=10.1016%2fbs.adcom.2021.11.011&partnerID=40&md5=62b2bc0d0b1ca207b8fd9f80f81b51c6","Big data; Dataflow computing; Execution graph; Machine learning; Neural network; Power dissipation; Tensor decomposition",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148371958&doi=10.1016%2fbs.adcom.2022.12.001&partnerID=40&md5=9c53205c761c4fe1dfe793dab61fddd1","Color information; Image hash; Non-negative matrix factorization; Rotation invariant uniform local binary patterns",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127514720&doi=10.1016%2fbs.adcom.2022.02.014&partnerID=40&md5=7e4ad9dd92b8c9c5aa9f7279bb0fb62c","5G; Augmented reality and robotics; Cloud; Edge computing; IOT; Virtual reality",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127728083&doi=10.1016%2fbs.adcom.2022.03.002&partnerID=40&md5=87aeefe9f769be59f444777b1da66dc8","5GAA; Broadband forum; CNCF; Edge computing; ETSI MEC; GSMA; Linux foundation; O-RAN; Small cell forum; Smart edge",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165395578&doi=10.1016%2fbs.adcom.2023.06.001&partnerID=40&md5=fed31c76f5c82e48b1686acc98e3aa36","Architecture; Benefits; Challenges; Cloud; Edge computing; Fog computing",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122300243&doi=10.1016%2fbs.adcom.2021.11.008&partnerID=40&md5=6dc995510af15564ae2386f953dcce9b","Evaluation; Methodology; Multi-degree prefetching; Offset prefetching; Spatial prefetching; Spatio-temporal prefetching; Temporal prefetching",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144442756&doi=10.1016%2fbs.adcom.2022.09.003&partnerID=40&md5=75ac2a52945722fc1426931f5e30bc52","Cache coherency; Interconnection architecture; Multicore architecture; Parallel software",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125183737&doi=10.1016%2fS0065-2458%2822%2900023-7&partnerID=40&md5=4112df8e574fc44f696eec1225ee1a92","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140747624&doi=10.1016%2fbs.adcom.2022.08.002&partnerID=40&md5=cce8f4f054b6784f2a1d7389fe5a8adc","Authentication; Cryptography; Digital signature; DNA computing; Encryption; PCR",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121749946&doi=10.1016%2fbs.adcom.2021.10.001&partnerID=40&md5=fdafbc791ffb976782173dc99105f56d","Breadth-first search; Graph processing; Graph representation; Meta-graph",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103097183&doi=10.1016%2fbs.adcom.2021.01.005&partnerID=40&md5=9f3c7e387793aeb8fe39a4c0ef6255ab","High data rate improvements; High-altitude platforms; Optimization problems; Resource management; Satellite",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103412983&doi=10.1016%2fS0065-2458%2821%2900040-1&partnerID=40&md5=9a01785c847d12f2174ed5f6bff40786","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058616652&doi=10.1016%2fbs.adcom.2018.10.003&partnerID=40&md5=aa0c51bcc93d4cd958971f2347f4434b","Defect prediction; Developer behavior; Experience reports; Guidelines; Replication; Replication kit; Test types; Usability",""
