Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
How platform governance changes when customers become developers,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103478487&doi=10.5465%2fAMBPP.2019.155&partnerID=40&md5=983ff18ae0e36e2585a01ab06a849a73,[No abstract available],,
How core actors coordinate distal actors in organizational routines,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103477948&doi=10.5465%2fAMBPP.2019.29&partnerID=40&md5=726f9160a8a54847517293e1d278bd55,[No abstract available],,
Applicant perceptions of hiring algorithms - Uniqueness and discrimination experiences as moderators,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103477020&doi=10.5465%2fAMBPP.2019.210&partnerID=40&md5=9a9d01407b28dfb56b770b242fba2efb,[No abstract available],,
Performance feedback and information processing: How do organizations regulate risk-taking?,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103477393&doi=10.5465%2fAMBPP.2019.111&partnerID=40&md5=5ef175eff87fc6ecad75cdc132c9110b,[No abstract available],,
Seeking socially innovative solutions to complex social problems,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103480275&doi=10.5465%2fAMBPP.2019.47&partnerID=40&md5=f54d4459d67fa56e851603b5e44f8531,[No abstract available],,
"Integrating normative, descriptive, and instrumental approaches to corporate social responsibility: The critical role of attributions",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103480434&doi=10.5465%2fAMBPP.2019.88&partnerID=40&md5=47def6d30f7bf11c5b92117aeeebe5c0,[No abstract available],,
"Not just labels: Text, images and asymmetries in categorization",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103478305&doi=10.5465%2fAMBPP.2019.197&partnerID=40&md5=2480903204a21350d86995408aec3080,[No abstract available],,
Navigating a hurdles race: An integrative and dynamic perspective on the causes of the “Glass Ceiling”,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103480228&doi=10.5465%2fAMBPP.2019.214&partnerID=40&md5=2afe05b0f83caa0b786d490d42ed449d,[No abstract available],,
"State control, internal legitimacy, and the internationalization process of a state-owned enterprise",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103475836&doi=10.5465%2fAMBPP.2019.6&partnerID=40&md5=af4e2950e9de71f554883f2c1f3ef933,"We study how changes in state control mechanisms impact the internationalization process of a state-owned multinational company. We find that state control mechanisms impact how parent companies evaluate the internal legitimacy of international ventures. Furthermore, changes in criteria for internal legitimacy affect the parent's geographical market and partner preferences. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Geographical market; Internal legitimacies; International ventures; Multi-national companies; Parent company; State owned enterprise; State-control
When vulnerable narcissists take the lead: Exploring a bifactor model of narcissism and abusive supervision intent,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103474989&doi=10.5465%2fAMBPP.2019.160&partnerID=40&md5=9a1335414f168911704626bdeac34716,"In a sample of 926 German-speaking managers, a bifactor model of the Pathological Narcissism Inventory (PNI) differentiated between a general narcissism factor and two specific sub-factors, grandiosity and vulnerability. Vulnerability predicted abusive supervision intent through internal attributions and shame in response to failure. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,
The politics of informality in localizing transnational activism in the homeworker network,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103479475&doi=10.5465%2fAMBPP.2019.45&partnerID=40&md5=ca3b1310aed68b09957c9f7fa0f20ea4,"This paper uses a global justice network (GJN) approach to examine the localization of the transnational network for homeworker rights. Through field research in Pakistan, I compare organizing approaches, specifically NGO-advocacy and community unionism, to explore how vulnerability may be transformed into voice and mobility for women homeworkers. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Field research; Homeworker; Pakistan; Transnational networks
Preference reversals in equivalent choices between individuals and policies that affect individuals,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103476093&doi=10.5465%2fAMBPP.2019.282&partnerID=40&md5=3052d1b67e2885144ce5eb246ce5ebba,"We examine whether people's preferences systematically diverge when choosing between individuals and policies. In an admissions context, people favor applicants with higher objective achievements over less privileged applicants, but they exhibit the opposite preference when choosing between policies. This research helps understand why our choices frequently violate our espoused policies. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Preference reversals
When hierarchy falls flat: Temporal changes in hierarchy and when they harm performance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103476198&doi=10.5465%2fAMBPP.2019.100&partnerID=40&md5=9be926aecf6d62170581d679eb39e6f9,[No abstract available],,
Front-line professionals in the wake of digital scrutiny: The paradox of public accountability,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103478776&doi=10.5465%2fAMBPP.2019.225&partnerID=40&md5=b360f84b50c5dc0a15f55c510a5ae264,[No abstract available],,
The impact of entrepreneurship on community integration: Evidence from a quasi-natural experiment,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103475783&doi=10.5465%2fAMBPP.2019.163&partnerID=40&md5=fa7ba5ea4f7fef076db3cdd512f9cf08,"Using register from Portugal and the gradual enactment of entry deregulation policies in some municipalities as a quasi-natural experiment, we find that decreased barriers to entrepreneurship improve community integration by reducing crime incidence. We posit that higher labor participation and improved work conditions of disadvantaged individuals is the underlying mechanism. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Community integration; Natural experiment; Portugal; Work condition
Don't rock the boat. Theorizing the role of social exchanges in issue settlements,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103479190&doi=10.5465%2fAMBPP.2019.157&partnerID=40&md5=83fd77a5b99f1bfd470513ed066b3c13,[No abstract available],,
Smart timing for smart products? Complementor multihoming in nascent platform markets,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097543014&doi=10.5465%2fAMBPP.2019.41&partnerID=40&md5=8a346cbda76af85b1f1f693b8dea6b03,"In a study of the nascent “smart home” industry, we examine platform complementor strategies regarding entry timing and multihoming timing, with their corresponding performance implications. We find that early entrants multihome faster than later entrants. Also, multihoming scope (number of platforms a complementor joins) is associated with higher complementor performance. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Automation; Entry timing; Multi-homing; Smart homes; Smart products; Timing circuits
Calling attention to 20 years of research: A comprehensive meta-analysis of calling,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088265185&doi=10.5465%2fAMBPP.2019.199&partnerID=40&md5=70ca80809df7b92ae529082f2d5f0205,[No abstract available],,
Emotional responses to bureaucratic red tape,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082665255&doi=10.5465%2fAMBPP.2019.134&partnerID=40&md5=eea11c104f72f4e6bbe4f2c35ec28a6b,"This study investigates how varying conditions of administrative delay, administrative burden, and rule dysfunctionality spark discrete emotional reactions. Physiological measurements from 136 participants in a laboratory study show that bureaucratic red tape evokes significant negative emotional responses, especially confusion, frustration, and anger, regardless of the favorability of procedural outcomes. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Administrative burdens; Emotional reactions; Emotional response; Laboratory studies; Physiological measurement; Red tape; Physiological models
From experience to action: The role of business models in nascent technology ventures,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078317804&doi=10.5465%2fAMBPP.2019.57&partnerID=40&md5=0a6f3b6575de14a11c90947dedf59b6e,[No abstract available],,
Corporate environmental sustainability and ecosystem services: A 21st century solution,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083158687&doi=10.5465%2fAMBPP.2019.239&partnerID=40&md5=788a09a9ab2b01b961a1392f326ba03c,[No abstract available],,
Principles for responsible management education: A value-driven approach,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090779290&doi=10.5465%2fAMBPP.2019.179&partnerID=40&md5=7f7959f613d1e4c5884fed5d1aae56f5,[No abstract available],,
The effect of artificial intelligence on human labor: An ability-based approach,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097791174&doi=10.5465%2fAMBPP.2019.140&partnerID=40&md5=bbf85a51e7085f7a1fe655aa4b9977f4,[No abstract available],,
Foreign direct investment and human development,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077434711&doi=10.5465%2fAMBPP.2019.190&partnerID=40&md5=bbd16a4384280245e65b7912058b15e4,"We examine the human development consequences of FDI. We propose an inverted-U shaped relationship between inward FDI and human development in a host country. We also suggest this effect weakens with strong host-country institutions. Our analysis, based on a dataset of 139 countries over 15 years, supports our hypotheses. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Foreign direct investments; Host countries; Human development; U-shaped
Why didn't the watchdogs bark? Internal auditing and the wells fargo scandal,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088947129&doi=10.5465%2fAMBPP.2019.167&partnerID=40&md5=811927fcc08b77e6708900815c2892da,[No abstract available],,
Making climate change fit for capitalism: The corporate translation of climate adaptation,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073199933&doi=10.5465%2fAMBPP.2019.90&partnerID=40&md5=5579c0bc3432353d84693e50c784614c,[No abstract available],,
