"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106875940&doi=10.4018%2fIJBAN.2021070104&partnerID=40&md5=2e5826d209c855827944f7b9f9e6cf0f","Clustering; Data mining; Intelligent decision support system; Machine learning algorithms; Naïve bayes; Urban planning; Urban project",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046261165&doi=10.4018%2fIJBAN.2017100101&partnerID=40&md5=acb22032a34d92842fef889fd730b046","Analytics; Cluster Assignment; Conversion Rate; Data; Financial Marketing; Hurwicz Criterion; Triangular Distribution; Value at Risk",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106899776&doi=10.4018%2fIJBAN.2021070101&partnerID=40&md5=ae3ff8a5503dc54296c547d10e2ee46f","Consumer reviews; Deception detection; Deceptive people; Open domain text; Part of speech; Production rules",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104063283&doi=10.4018%2fIJBAN.2021040101&partnerID=40&md5=6bcb67e01cccf55539d59902fd533e7b","1D-2D coupled flood modelling; Calibration; Cross-section data; Flood-prone; High-resolution topography; Hydrodynamic flood modelling; Socio-economic losses; Validation",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077840415&doi=10.4018%2fIJBAN.2020010103&partnerID=40&md5=a17f91cc73059556189168d130f8bf56","3D Scanner; Analytical Hierarchical Process (AHP); Applications; Customization; Flexibility; Industry 4.0",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140800444&doi=10.4018%2fIJBAN.303114&partnerID=40&md5=84aa64e0e0770dcc88931ca7f31961de","Abnormal Returns; COVID-19 Pandemic; Event Study; Stock Market; World Largest Economies",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059785699&doi=10.4018%2fIJBAN.2019010105&partnerID=40&md5=8f19c576926bdb407c35a6b4493d401e","Complementary Product; Package Sales; Pricing; Substitute Products",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098668610&doi=10.4018%2fIJBAN.2021010102&partnerID=40&md5=f9b3dd4e75ad094c9859d0c5ba8aaece","Functional requirements; Green requirements engineering; Natural language processing; Software requirements; Specification; Test pad",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104082940&doi=10.4018%2fIJBAN.2021040105&partnerID=40&md5=5ec5ddc0044eb0b49ef1bd275095ef20","Carbon emission; Disaster management; Goal programming technique; Pareto optimal solution; Solid transportation problem",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104074610&doi=10.4018%2fIJBAN.2021040103&partnerID=40&md5=b3ca395e41cdced83f014d37607af3a0","Agrarian production; Digitalization; Farm management; Genomic research; Livestock development; Modern technologies; Robotics",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072648330&doi=10.4018%2fIJBAN.2019100101&partnerID=40&md5=b8c31f43d4342fcb4b4a9a480451ec9b","Constructive Heuristic; Restricted Dynamic Programming; TDCVRP; Time Dependent Capacitated Vehicle Routing Problem",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052694991&doi=10.4018%2fIJBAN.2018100103&partnerID=40&md5=e7a5db060e1ebd1fe87c9b5d6709bde3","Content Structure; Content Website; Display Advertisement; Multimedia; Native Advertisement; News and Media Website; Social Sharing; Web Analytics; Web Design",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068031650&doi=10.4018%2fIJBAN.2019070103&partnerID=40&md5=23031813b3d670f13be43e5aa620c22e","Dynamic load balancing; Grid manager; Group manager; Location manager; Static load balancing",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129323405&doi=10.4018%2fIJBAN.292059&partnerID=40&md5=c519a8bd0055566a39d233b89875cefa","Clustering User Profile Features; Content Recommendation; Feature Selection; Healthcare Content; Machine Learning; Natural Language Processing; Semantic Analysis; User Profile Learning and Modeling",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047723109&doi=10.4018%2fIJBAN.2018070104&partnerID=40&md5=780194b17a87561c5748813bf5d19ae4","Competition; Customers; Furniture Industry; Strategic Groups Map",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147747471&doi=10.4018%2fIJBAN.316867&partnerID=40&md5=f1e730cae617dae3b8b7a294408da8a9","Customer; Electronic Word of Mouth; Online Marketing; Personality; Purchase Behaviour",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064551822&doi=10.4018%2fIJBAN.2019040103&partnerID=40&md5=a5de4c1a50225a413a7de88534ff629f","Behavioral Finance; Dependency; Fuzzy Indiscernibility; Fuzzy Rough Quick Reduct; Rule Generation",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142768871&doi=10.4018%2fIJBAN.20220701&partnerID=40&md5=8252bb14eb7a7f76ed9bdcc8529f2ee3","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046297741&doi=10.4018%2fIJBAN.2018010101&partnerID=40&md5=a967c66bd170b1c056ad26afc1417e9d","Analysis; Aspect-Based Sentiment Analysis; Electronic Word of Mouth (eWOM); Movie Reviews; Online Buzz; Regression; Revenue Prediction; Sentiment Analysis",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059742104&doi=10.4018%2fIJBAN.2019010104&partnerID=40&md5=658d17b2332a1847c03649ac9306a30d","Evolutionary Computation; Genetic Algorithms; Road Transportation; Shortest Path Problem; Vehicle Routing",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125075232&doi=10.4018%2fIJBAN.288517&partnerID=40&md5=b265ce018a31737c7b4cd37ff36e2b13","Big data; Binary classification; Data characteristics; Data complexity; Imbalanced data; Machine learning; Predictive accuracy; Team",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106871374&doi=10.4018%2fIJBAN.2021070103&partnerID=40&md5=646ae09c62a41c0c5ad7cbdc602a4ca7","Analytics; Coronavirus; COVID-19; Data analysis; Hypothesis testing; Pandemic; Regression; Streaming data",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127978940&doi=10.4018%2fIJBAN.298017&partnerID=40&md5=e10f54c2790b336d34a37fe8bf0e4ec5","Consistency; MCDM; MCDM Method Proposed by Biswas and Saha; Normalization; Performance Evaluation",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093533398&doi=10.4018%2fIJBAN.2020070102&partnerID=40&md5=53c7438bec7ec8fb7c867852890a68c8","Business Intelligence; Financial Fraud Detection; Mahalanobis Distance; Securities Fraud",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077871642&doi=10.4018%2fIJBAN.2020010101&partnerID=40&md5=07079ab135c1d1c7fc07468b35dbfe35","Bibliometric Analysis; Fourth Industrial Revolution; Industry 4.0; Network Analysis; Supply Chain Management; Systematic Analysis",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093530683&doi=10.4018%2fIJBAN.2020070101&partnerID=40&md5=6ed6f4dd76ca2b051d57de82c38a97e5","EEG; EEG Technologist; Linear Programming; Resource Allocation Comprehensive Epilepsy Center",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046273297&doi=10.4018%2fIJBAN.2017100102&partnerID=40&md5=e8048bde2e723e4173236deefbb25f76","Advanced Analytics; Big Data; Big Data Analytics",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046256430&doi=10.4018%2fIJBAN.2018040104&partnerID=40&md5=db425cf691b26388a17033fde52ea35b","Experiential Learning Theory; Problem-Based Learning; Project-Based Learning; Simulations; Structural Equation Modeling",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072629520&doi=10.4018%2fIJBAN.2019100104&partnerID=40&md5=6d987b3581ec1765d7f84101e5c99754","ARIMA; Artificial Neural Network; Automotive; Demand Forecasting; Regression",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098667393&doi=10.4018%2fIJBAN.2021010103&partnerID=40&md5=f722bb24d6d0b386b837b413def2bf4d","Asset quality; Banking sector; India; Management quality; Non-performing assets; Panel data regression",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068045544&doi=10.4018%2fIJBAN.2019070104&partnerID=40&md5=322387dced1f76b60b6f5fda436db0ce","Chronic kidney disease; Clustering; Data mining; Fuzzy C means clustering",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064574079&doi=10.4018%2fIJBAN.2019040102&partnerID=40&md5=eb74459775c784ea5508140da993f62a","Classifiers; Cluster Validity Index; Clustering; Customer Segmentation; Inter-Cluster Distance; Intra-Cluster Distance; Minimum Spanning Tree (MST); Self-Organizing Map (SOM)",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064565143&doi=10.4018%2fIJBAN.2019040105&partnerID=40&md5=af6d15461f8c8f06e7251af032de581f","AMOS; Confirmatory Factor Analysis; Counterfeit Detection; Counterfeiting; Exploratory Factor Analysis; Forgery; Fraud Detection; Indian Banknotes; SPSS",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072636743&doi=10.4018%2fIJBAN.2019100102&partnerID=40&md5=5ec23658aad0ee472f245ce70b9191cc","Classification; Data Mining; Decision Tree Algorithm; Ensemble Algorithms; Feature Selection; Machine Learning",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098642139&doi=10.4018%2fIJBAN.2021010104&partnerID=40&md5=14f7b431e61ffd24730a05beb832b5fa","Green healthcare supply chain; Meta-heuristic algorithm; Multi-objective optimization",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046279942&doi=10.4018%2fIJBAN.2018040101&partnerID=40&md5=ba83a8fe80ca89138c42c8b49c51d8e0","Adoption; Cloud Computing; ERP; On-Demand; Upgrade",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114621400&doi=10.4018%2fIJBAN.2021100101&partnerID=40&md5=07f57c495a9fd9835a52784523986937","Artificial Intelligence; Data Mining; Data Science; Decision Tree; Deep Learning; Human Resource Management; Machine Learning; Workplace Turnover",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047765206&doi=10.4018%2fIJBAN.2018070101&partnerID=40&md5=30ce9ed06e748d034c039859e86e5e46","Duopoly; Game Theory; Incomplete Information; Optimal Advertisement Spending",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114614281&doi=10.4018%2fijban.2021100105&partnerID=40&md5=6af93a1bed562993552ef142ed25329b","Environmental Sustainability; Forecasting; Green Energy; Regression; Wind Energy",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077888185&doi=10.4018%2fIJBAN.2020010106&partnerID=40&md5=4a0e214ca1b270f5608518f8c7b23778","Business Processes; Cyber Physical System; Industry 4.0; IoT; Logistics Architecture; Mobility; RFID; SLR",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046276828&doi=10.4018%2fIJBAN.2016040103&partnerID=40&md5=20dd9751965ee301e0528988c046a249","Business Intelligence; Data Warehouses; Databases; Managers",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032539537&doi=10.4018%2fijban.2014100101&partnerID=40&md5=be1ef7d58c5815b6542a048ec4558960","Assurance Regions (AR); Beta Distribution; Data Envelopment Analysis (DEA); Fuzzy DEA; Order Statistics; Stochastic DEA; Uniform Sampling",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014861825&doi=10.4018%2fIJBAN.2016040104&partnerID=40&md5=8f667c91faea4db538edde966a9eb832","Cloud Computing; Data Classification; Data Confidentiality/Sensitivity; Data Encryption; Data Security; K-NN; Non-Sensitive",""
